,Real_GDP,CPI,Unemployment_Rate,Federal_Funds_Rate,Labor_Force_Participation_Rate,Industrial_Production,Vehicle_Sales,Disposable_Income,Personal_Consumption_Expenditures,10Y_Treasury_Rate,CPALTT01USM657N
2023-12-31 00:00:00,-0.14071913217064935,-0.019710859539680686,-1.6118200195057326,-1.5568815041243915,-0.6059916273801003,0.46055814120465377,-3.3364337056744433,-0.567643188926744,-0.2655306724318752,0.2717515866368246,-2.1901270478336388
2024-01-31 00:00:00,-0.18521609556877372,-0.07084266652398535,6.022399223187985,0.8496945239068323,-2.5919716020035306,-4.401613655589196,-1.3043635290129076,2.235959333944854,-1.0365470214155428,-1.6875158723223438,-0.09712260139452611
2024-02-29 00:00:00,0.8888131279732394,0.12382488188384552,-3.096091691445084,1.5716197305769928,3.181141279429003,1.8807911690138195,2.8963806351799604,-1.152024929764465,1.1693443291346703,-0.7932747638233666,7.11312973744427
2024-03-31 00:00:00,0.04614372631015656,-0.009860070884046904,-3.6264700743956793,-0.9110278479756675,2.6356013315545006,4.298608048198466,1.9987880074607507,-0.8611274599392803,0.8420243388467892,1.5934805776831054,-1.6179367707292394
2024-04-30 00:00:00,-0.7164473468408146,-0.1127511711286473,0.1806099822362645,-2.1207774107316686,-3.5278202430472527,0.057449842292295106,-2.2199346175250154,-0.17370312842867047,-0.8878974502952125,1.034593739632621,-9.777390479222964
2024-05-31 00:00:00,0.7621361588663815,0.06374946431907957,5.977908885063314,1.4423749010269964,-1.6726985056732677,-7.603432209909586,-6.853486275609251,2.2222798701931317,-1.3663649321322135,-5.458103679516169,10.390084651792431
2024-06-30 00:00:00,0.5957209216238795,0.06495232159555608,-0.772326240592545,3.7127153114500926,5.215556076576591,3.766687649109483,12.554882899732789,0.16413831607115487,2.145023711665025,1.0846404897960906,5.058359707724382
2024-07-31 00:00:00,-0.4578330859751593,0.04654034182087713,-16.76429951240442,-4.927942429624909,3.980563481617091,12.95504733782843,1.1610535815591851,-6.307750313758113,2.0406403140523226,6.4194171080840965,-11.624496930393846
2024-08-31 00:00:00,-2.0636378788878527,-0.30961028720066197,16.26337207815861,-3.407502025848406,-13.15495178532807,-14.075638107940712,-16.322707968176914,5.807828805025554,-5.185540024846956,-2.5888558197523244,-11.561481706347562
2024-09-30 00:00:00,1.175764796429733,0.14501342753287746,11.472727799587643,7.203313557953883,-1.8924342784889865,-11.270694446158224,4.130726505752481,3.464445331831545,-0.44665881991123313,-6.495370617098989,17.26317329398358
2024-10-31 00:00:00,2.075273131642164,0.3735010926154585,-18.454401991689316,2.7786999615269785,17.210028355267525,15.991366012023674,13.978915080462215,-5.860649369010418,5.828203198961953,3.7066724987716198,17.757854801723244
2024-11-30 00:00:00,-3.8729728772166805,-0.44815222986934466,-8.999236911339352,-9.88445936181589,-6.1810574270544105,13.68605895046761,2.23129838863204,-3.4015587835904046,-0.38693050424812137,14.40355446118302,-44.13620830405951
2024-12-31 00:00:00,-0.6660822774933512,-0.18298388696141266,21.492667060151618,-4.001636024249024,-20.858022004274634,-28.265695651522815,-37.57857043393693,6.346809625454596,-8.569789167970299,-13.213877623086539,0.7002176142847958
2011-01-31,-0.009239398702372448,-0.008490486555382981,-0.0891381274901415,0.0,-0.11447045000489853,-0.05027224502276462,0.09296858419408394,0.0382412253335902,0.021253888702148505,0.16369148391060828,0.8698446540327686
2011-02-28,0.025941351340386998,-0.00020336494743533606,-0.044569063745070414,-1.1102230246251565e-16,-0.11447045000491474,-0.09657019552114221,0.12719582414613573,0.02295882036602337,0.012909405839873767,0.0,0.048033309821405634
2011-03-31,0.025941351340386998,0.022217620507200664,0.0,-0.011698289440328136,0.11447045000491474,0.2510773469335068,0.08233038799277215,-0.023733504488803625,0.03882638790623516,0.0682047849627534,1.3769085502437957
2011-04-30,0.025941351340386998,-0.0051349649227165894,0.044569063745070414,-0.023396578880656382,0.0,-0.084002134265448,0.030989528064694793,-0.015493682455598234,0.015903602631630598,-0.2046143548882604,-0.9460800961559046
2011-05-31,-0.0014932386044819168,-0.016980973110765074,-0.044569063745070414,0.03509486832098452,-0.11447045000491474,0.03491701617854259,-0.4838066620249384,-0.012747075111195993,0.00986612385480834,-0.3683058387988676,-0.49572921245164203
2011-06-30,-0.001493238604483249,-0.036249801880169796,0.044569063745070414,0.011698289440328247,-0.1144704500048983,0.06451776825303401,-0.18223692623119092,0.03148034571660152,0.011093253687494808,0.17733244090315892,-1.649863719361403
2011-07-31,-0.0014932386044821389,0.0299454885097048,-0.044569063745070414,-0.02339657888065627,0.0,0.12304828761218611,0.38575024486500853,0.0286633125428577,0.018063351137162176,-0.49107445173182385,0.559085344624762
2011-08-31,0.04318819657071127,0.0062026308967456645,0.0,0.05849144720164079,0.1144704500048983,0.15786207536152408,-0.05365351127618867,-0.0056340663474903074,0.009178931148502212,-0.8048164625604881,0.5346681614679794
2011-09-30,0.04318819657071127,-0.011185072108886196,0.0,-0.0584914472016409,0.11447045000491474,-0.01370357397694466,0.3478227627559787,-0.011690687671042976,0.016149028598169135,-0.4228696667690703,-0.353997507651701
2011-10-31,0.04318819657071127,-0.01718433805820152,-0.08913812749014105,0.011698289440328247,-0.11447045000491474,0.16926881678866135,0.17298632083874432,0.009155357814671916,0.009669783081577732,0.3410239248137663,-1.0230723194288058
2011-11-30,0.03184589092704759,0.013523769004383346,-0.08913812749014127,0.02339657888065627,0.0,0.004232365597400145,0.0060128935050899335,-0.0030987364911194692,0.0019143225389923746,-0.12276861293295571,0.3482822802316161
2011-12-31,0.03184589092704604,-0.0185570514533826,-0.044569063745070414,-0.02339657888065627,-0.1144704500048983,0.1210869474572912,0.025439164829227257,0.08077842625714204,0.00539937126382517,-0.2591781828584626,-0.4636507319038603
2012-01-31,0.03184589092704737,0.028725298825098555,-0.0891381274901406,0.02339657888065627,-0.3434113500147118,0.15236516150636636,0.27613057096451954,0.05901684498996196,0.03877730271292745,-0.08184574195530364,1.9617019622493799
2012-02-29,0.017894117463753467,-0.0067110432653330054,0.0,0.011698289440328247,0.11447045000489864,0.07695679397222144,0.26826755638094063,0.05190383622625405,0.04437301474998345,0.20461435488825958,0.0007948053594600824
2012-03-31,0.017894117463754355,-0.00045757113172806285,-0.04456906374507119,0.011698289440328136,0.0,-0.13058396294414143,-0.17622403272610082,0.032607158986101004,0.00328870795160241,0.34102392481376637,0.9117817267225875
2012-04-30,0.017894117463753467,-0.004982441212138755,0.0,-0.02339657888065627,-0.11447045000489864,0.1815013856494357,0.08094279718390485,0.039015909456370346,0.012074957553645738,-0.38194679579141827,-1.3065797035593234
2012-05-31,0.006896069428498963,-0.043418416277230865,0.0,0.011698289440328136,0.0,0.052646498894474314,-0.12627076360689082,0.00260575568571475,-0.005742967616978123,-0.49107445173182335,-1.1983000463863058
2012-06-30,0.006896069428497631,0.014489752504697084,0.0,-0.023396578880656382,0.11447045000489864,-0.003690416344071412,-0.013413377819047057,-0.005352363030116103,-0.008344482862275626,0.10912765594040508,-0.08368156711712493
2012-07-31,0.006896069428498741,0.012964515398938059,0.0,0.0,-0.11447045000489864,0.06015636711912742,-0.04024013345714095,-0.06063663906486483,0.013253002193025942,-0.21825531188081038,-0.046677459797309195
2012-08-31,0.00433876185256854,0.06416164091553012,-0.0445690637450703,-0.03509486832098463,-0.22894090000981315,-0.10591236836418,0.029601937255827937,-0.022606691219305364,0.019241395776541603,0.08184574195530403,2.0554734885954655
2012-09-30,0.004338761852569428,-0.011744325714333592,-0.13370719123521158,0.046793157761312876,0.11447045000490663,-0.01871015279338123,0.30295732660261365,0.06260856228648615,0.024199000300598406,0.10912765594040497,-0.31509294187582537
2012-10-31,0.00433876185256854,-0.024098746270965643,0.0,0.011698289440328136,0.22894090000980516,0.0827117789003925,-0.12442064252840179,0.059791529112742214,0.015756347051708808,0.09548669894785466,-1.3858876833591327
2012-11-30,0.034316588237858436,-0.05145133170088623,-0.0445690637450703,-0.023396578880656382,-0.22894090000980516,0.10268647995152741,0.2895439487835666,0.11599134092895647,0.02012492925607623,-0.13640956992550635,-1.2424816953110502
2012-12-31,0.034316588237858325,0.01835368650594904,0.08913812749014116,0.0,0.11447045000490652,0.06379516924860201,0.0027751816177339905,0.2174045351837839,0.0013743854126105903,0.21825531188081027,0.5842281607782156
2013-01-31,0.03431658823785955,0.024708841113270097,0.0445690637450703,-0.023396578880656382,0.0,-0.0018323046183884029,0.1623481246374316,-0.5300952174694974,0.031709034876646225,0.3273829678212157,1.6142145038426259
2013-02-28,0.005559796766680503,0.04067298948686593,-0.13370719123521146,0.03509486832098463,-0.3434113500147198,0.12503543487437968,0.022201452941871,-0.02394478197683414,0.017817925170624194,-0.17733244090315864,1.4949008827978094
2013-03-31,0.0055597967666801695,-0.0972592861104673,-0.08913812749014116,-0.023396578880656493,-0.11447045000490663,0.10733175926574971,-0.0647542377471238,0.026198408515830662,-0.006479245516590848,-0.027281913985100992,-1.592831774427676
2013-04-30,0.0055597967666801695,0.008643010265958262,0.044569063745070414,0.023396578880656493,0.11447045000490663,-0.028284589602130296,0.0416277242660079,0.025987131027799037,-0.0047121785575203745,-0.23189626887336134,-1.0439281276650285
2013-05-31,0.03162148057625136,0.029538758614836902,-0.044569063745070414,-0.05849144720164112,0.0,0.022813482854271098,0.033764709682428895,0.0419737942888031,0.017572499204086545,0.6274840216573303,0.805639672177239
2013-06-30,0.03162148057625125,0.023183604007512626,0.0,0.023396578880656493,0.0,0.035071858822351,0.1225705214499128,0.0021832007096528327,0.01148593523395558,0.49107445173182324,0.1769235959537597
2013-07-31,0.03162148057625125,-0.004931599975281475,-0.08913812749014105,0.023396578880656382,-0.11447045000490663,-0.07765358586935149,-0.0592038745116559,-0.00781726705714303,0.01389110970602292,0.1091276559404053,-0.572997488430218
2013-08-31,0.02863160688630151,0.005134964922715257,-0.044569063745070414,-0.011698289440328136,0.0,0.14862313094768698,-0.0897308723067288,0.02042349050965242,0.014774643185558656,0.2455372258659113,0.2310987312722606
2013-09-30,0.02863160688630151,-0.023793698849814082,0.0,0.011698289440328136,-0.11447045000489847,0.1362873336577119,0.013875908088669,0.0365510054293432,0.018161521523776147,-0.19097339789570866,-0.01140648725483201
2013-10-31,0.02863160688630162,0.0018811257637662004,0.0,0.011698289440328136,-0.4578818000196263,-0.029265259679575995,-0.060128935050899904,-0.02563500188108081,0.025180704166749557,-0.095486698947855,-1.0679654082819487
2013-11-30,-0.014195592276860514,0.015557418478725271,-0.13370719123521152,-0.02339657888065627,0.2289409000098131,0.06299514892226352,0.1628106549070536,0.02190243292586902,0.03244531277625884,0.24553722586591198,0.15222879892872765
2013-12-31,-0.014195592276857849,0.009558152529414166,-0.0891381274901411,0.02339657888065627,-0.11447045000490651,0.05411750401064461,-0.1128573857878438,0.018662844776061727,0.013400257772948843,0.39558775278396885,0.5589710625947797
2014-01-31,-0.014195592276860403,-0.002542061842928267,-0.044569063745070775,-0.03509486832098441,0.0,-0.09672503816495093,-0.1022191895865308,0.042678052582238335,-0.007313693802817767,-0.5047154087243741,1.087326555317083
2014-02-28,0.0518841583154821,-0.01576078342616183,0.044569063745070775,0.02339657888065627,0.0,0.1976050206053958,0.1752989721868557,0.04662189902548297,0.03519408360147913,-0.013640956992550302,-0.006381879797191403
2014-03-31,0.05188415831548221,0.011286754582605585,0.0,0.011698289440328136,0.2289409000098131,0.2556452049258194,0.4588300274653324,0.04866424807644809,0.03916998425938789,0.09548669894785433,0.7833815993066588
2014-04-30,0.0518841583154821,-0.002084490711201814,-0.2228453187253526,0.0,-0.3434113500147197,0.016310091814369376,-0.13413377819046984,0.03549461798918885,0.02071395157576572,-0.08184574195530403,-0.8979845501400855
2014-05-31,0.047673734922989985,0.0005084123685869524,0.04456906374507041,-0.011698289440328136,0.11447045000490659,0.10562849018386822,0.20443837917306168,0.03239588149806938,0.020223099642691644,-0.2591781828584623,0.055952562373291326
2014-06-30,0.047673734922989985,-0.0069652494496272865,-0.0891381274901411,0.011698289440328247,-0.11447045000490659,0.09086682480757158,0.17529897218685497,0.036762282917375044,0.02915660482465665,0.068204784962753,-0.4658013107664487
2014-07-31,0.04767373492298993,-0.0023386968954942633,0.0445690637450707,-0.023396578880656493,0.11447045000490659,0.07195021515578481,-0.11054473443973112,0.02669138932123516,0.020223099642691644,0.06820478496275362,-0.643449884653786
2014-08-31,0.018588212613620203,-0.015506577241866326,-0.0445690637450707,0.011698289440328247,0.0,-0.04970448866213728,-0.01757615024564796,0.04310060755830025,0.03907181387277159,-0.313742010828665,-0.3657657676754543
2014-09-30,0.018588212613617483,0.0027962680272208273,-0.0891381274901407,0.0,-0.11447045000490659,0.08124077378421857,-0.1295084754942477,0.029930977471042453,0.0029941967917579415,0.231896268873361,0.6922337153528731
2014-10-31,0.018588212613620092,-0.003253839158948779,-0.08913812749014109,0.0,0.11447045000490659,0.0014710051161703763,-0.09389364473332895,0.03979059357915049,0.03465414647509729,-0.231896268873361,-0.9327113131185271
2014-11-30,0.033822157648755624,-0.02033649474343291,0.0445690637450703,0.0,0.0,0.1629202683925608,0.08926834203710676,0.04753743480694972,0.011240509267418097,-0.2318962688733609,-0.8248069694946178
2014-12-31,0.03382215764875296,-0.014438911267836863,-0.0891381274901411,0.03509486832098463,-0.11447045000490659,-0.0025032894082164248,0.10591943174350893,0.06176345233436331,0.0045158377842905995,-0.013640956992550898,-0.07732953350921612
2015-01-31,0.03382215764875551,-0.039351117328542295,0.0445690637450708,-0.046793157761312876,0.11447045000490659,-0.204908431971636,-0.1230330517195356,0.05225596537297339,-0.01526549511863362,-0.668406892634982,0.2754580261380095
2015-02-28,0.024315892583273713,0.10676659740302125,-0.0891381274901411,0.011698289440328247,-0.2289409000098051,-0.16583647151759962,-0.007863014583579075,0.0331705656208483,0.022873700081296522,0.4365106237616209,2.5851279179672284
2015-03-31,0.024315892583273713,0.0019828082374840905,-0.044569063745070414,0.0,-0.11447045000490658,-0.0897313120863209,0.4620677393526884,-0.026832240979921707,0.024100829913984267,-0.08184574195530397,0.4595716467892368
2015-04-30,0.024315892583273657,-0.019726399901128622,0.0,0.011698289440328247,0.2289409000098051,-0.1494747654886297,-0.09481870527257297,0.02049391633899511,0.01870145865015793,0.15005052691805698,-1.1195485127051388
2015-05-31,0.013635658125902506,0.027098379245623416,0.08913812749014072,-0.011698289440328247,0.11447045000490659,-0.12255795257346158,0.11840774902331175,0.015423256626255821,0.03107092736364997,0.09548669894785491,0.8754353300415719
2015-06-30,0.013635658125902422,-0.006253472133605054,-0.13370719123521152,0.011698289440328136,-0.2289409000098051,-0.07760197165475119,-0.029601937255827826,0.0056340663474903074,0.018014265943853025,0.31374201082866493,-0.45548219109804405
2015-07-31,0.013635658125902478,-0.014184705083545524,-0.04456906374507036,-0.011698289440328136,-0.11447045000490658,0.16957850207627517,0.1961128343198596,0.022113710413899368,0.028076730571892083,-0.20461435488825952,-0.981556314418617
2015-08-31,0.006186204902630915,-0.019217987532543168,-0.04456906374507075,0.011698289440328247,0.0,-0.05930473257818841,0.04717808750147601,0.02169115543783723,0.01560909147178563,0.013640956992550302,-0.42376035059432837
2015-09-30,0.006186204902630998,-0.02714922048248214,-0.04456906374507036,-0.011698289440328247,-0.22894090000981326,-0.0702469460739032,-0.06197905612938981,0.026127982686486695,-0.0014234706059174096,-0.2046143548882596,-0.04013283704991122
2015-10-31,0.006186204902630998,0.03914775238110835,0.0,-0.023396578880656382,0.11447045000490663,-0.11793848036654869,-0.00046253026962306265,0.019578380557528474,0.002896026405142471,0.13640956992550662,0.31627193036604184
2015-11-30,0.02496073875885571,0.0024912206060693776,0.04456906374507036,0.023396578880656382,0.0,-0.19853407646823729,0.022201452941871924,-0.0014789424162151843,0.01727798804424141,0.068204784962753,-0.4745185666874908
2015-12-31,0.024960738758858403,-0.02745426790363359,-0.04456906374507036,0.1403794732839383,0.2289409000098132,-0.1353582777948629,-0.3829750632472736,0.045283808267953,0.01732707323754823,0.08184574195530389,-0.3732209112710698
2016-01-31,0.024960738758855794,0.007473661818210964,-0.0891381274901411,-0.023396578880656438,0.0,0.1423003896588925,0.2673424958416958,0.034931211354440383,0.009473442308348679,-0.4501515807541715,1.448469763834991
2016-02-29,0.012886248857136101,-0.010524136029724629,0.04456906374507075,-0.07018973664196904,0.11447045000489853,-0.1326485315282409,0.004625302696222189,0.01021174525482621,0.03642121343416668,-0.272819139851013,-0.2371242584819082
2016-03-31,0.012886248857138793,0.053891711070095216,0.04456906374507036,-0.07018973664196931,0.2289409000098131,-0.19512753830447777,-0.36539891300162564,0.0007746841227802004,-0.009571612694963094,0.05456382797020265,0.9950122057910709
2016-04-30,0.012886248857136198,0.00854132779224065,0.04456906374507036,0.035094868320984796,-0.11447045000490651,0.07687937265031888,0.17298632083874554,-0.017747308994595118,0.0388754730995427,0.0682047849627534,0.12429150201419792
2016-05-31,0.025693893440050304,-0.017641909189926863,-0.13370719123521146,-0.011698289440328302,-0.2289409000098051,-0.058530519359155625,0.0152634988975352,-0.004859382224710079,0.018848714230081,0.013640956992550635,-0.19862884173386397
2016-06-30,0.0256938934400529,0.00508412368585931,0.04456906374507075,0.011698289440328191,0.0,0.12051919109666773,0.014338438358292738,0.004507253077991991,0.037942854426700395,-0.4774334947392729,-0.21752616058239582
2016-07-31,0.0256938934400502,-0.039961212170846694,-0.04456906374507075,0.0,0.11447045000489853,0.04142040721845139,0.18269945650081276,0.03211417818069509,0.009277101535117904,-0.040922870977652126,-1.4005618395348365
2016-08-31,0.021366534059359697,0.028725298825098555,0.04456906374507075,-5.551115123125783e-17,0.11447045000490659,-0.027587797705000097,-0.09528123554219603,0.008310247862547804,0.014332876445790316,0.16369148391060806,0.724654033086065
2016-09-30,0.0213665340593598,0.009507311292555443,0.04456906374507036,-0.011698289440328136,0.0,-0.026194213910732303,0.014800968627914024,0.020705193827026708,0.027978560185276793,0.02728191398510127,0.42440094185483745
2016-10-31,0.0213665340593598,-0.003355521632665198,-0.04456906374507036,0.0,-0.11447045000490659,0.021652163025718305,0.007863014583579298,0.0136626108926651,0.010455146174498692,0.3273829678212157,-0.33060594171245
2016-11-30,0.018567591121923903,-0.01423554632040433,-0.08913812749014116,0.011698289440328191,-0.11447045000489853,-0.1063768962956025,-0.08371797880163889,0.0211981746324314,0.012516724293413203,0.7229707206051845,-0.8005436951515063
2016-12-31,0.01856759112192649,0.016574243215897316,0.0,0.1403794732839383,0.0,0.1563652631380552,0.22802742292379885,0.019367103069498,0.0536501162851005,0.1091276559404053,0.5378789600369096
2017-01-31,0.01856759112192391,0.018811257637675396,0.0,-0.023396578880656493,0.11447045000489853,-0.04423338191428171,-0.2886188882443218,0.0435935883637075,0.0282239861518141,0.0,1.5713728508555522
2017-02-28,0.021864603735234286,-0.0301488534571384,-0.04456906374507075,-0.11698289440328179,0.11447045000490659,-0.08183433725214778,0.022201452941871813,0.025494150222392903,0.008933505181965999,-0.1227686129329563,-0.7660906414608433
2017-03-31,0.021864603735231608,-0.025522300903008402,-0.08913812749014072,0.1403794732839383,0.0,0.1689849386083459,-0.30295732660261443,0.0401427227258686,0.024886193006903503,0.054563827970202594,-0.6665898127318124
2017-04-30,0.02186460373523419,0.021099113296312408,0.0,-0.023396578880656466,0.11447045000490651,0.2533999865906199,0.06521676801674503,0.016972624871814897,0.012173127940261201,-0.15005052691805698,0.6150000205691364
2017-05-31,0.036093918216159204,-0.024912206060706904,0.0,-0.11698289440328183,-0.2289409000098131,0.0218070056695234,-0.05457857181543202,0.0653551696308874,0.0017179817657625995,-0.10912765594040519,-0.6030230576606198
2017-06-30,0.0360939182161564,0.0176927504267885,-0.04456906374507075,0.1403794732839383,0.0,0.04536889463553612,0.024051574020359956,0.0018310715629346885,0.025867896873053596,0.1364095699255066,0.0149667024931871
2017-07-31,0.036093918216159204,-0.0040164577118298045,0.0,-0.02339657888065655,0.11447045000490659,-0.0446462956311002,0.059666404781278826,0.02535329856370641,0.011387764847341095,-0.01364095699255101,-0.4562454295494593
2017-08-31,0.04422849017526381,0.04372346369838101,0.04456906374507075,-0.11698289440328169,0.0,-0.11716426714751221,-0.09759388689030868,0.005281937200772191,0.019928588482846413,-0.24553722586591128,1.0525634330686156
2017-09-30,0.04422849017526381,0.0158624658998779,-0.04456906374507075,-0.023396578880656493,0.2289409000098131,0.024542559043454815,0.591113684577315,0.012676649281853303,0.05855863561585069,0.28646009684356355,0.6572005772581591
2017-10-31,0.04422849017526376,-0.05394255230695541,-0.0445690637450703,0.011698289440328247,-0.4578818000196182,0.324446952990858,0.07678002475730383,0.0197896580455601,0.014725557992251004,0.068204784962753,-1.6932285230819728
2017-11-30,0.03076896384901423,0.02374285761295681,0.0,0.011698289440328247,0.0,0.04797541247295728,-0.22617730184531082,0.0077468412277992005,0.047318126348432715,0.054563827970202705,0.1875128599718241
2017-12-31,0.03076896384901151,-0.006965249449624213,-0.04456906374507075,0.15207776272426654,0.0,0.04175589961336368,-0.042552784805253485,0.014437295015443996,0.06341806975329428,-0.027281913985101408,-0.17488286233897
2018-01-31,0.03076896384901423,0.027098379245623416,-0.044569063745070525,-0.03509486832098507,0.0,-0.011045441924919408,-0.18269945650081276,0.0654255954602313,0.009522527501655387,0.4365106237616213,1.7242621954880364
2018-02-28,0.031191825731647027,-0.019523034953696117,0.044569063745070525,-0.11698289440328125,0.3434113500147116,0.09337011421579178,-0.021738922672248973,0.017254328189189094,0.0195849921296935,0.20461435488825963,-0.2608444648319497
2018-03-31,0.031191825731647027,-0.031623249326037106,-0.044569063745070525,0.09358631552262531,-0.11447045000490651,0.14753923244103684,0.07724255502692678,0.03077608742316651,0.0329361647093348,-0.17733244090315825,-0.6495186958899106
2018-04-30,0.031191825731646916,0.030606424588866338,0.0,0.10528460496295355,0.0,0.2982011248655253,0.01063819620131301,0.023803930318146094,0.02783130460535449,0.28646009684356366,0.4896509203775322
2018-05-31,0.032521548037280246,-0.004321505132979825,-0.08913812749014072,-0.1988709204855792,0.0,-0.2478772656281567,-0.043015315074874994,0.03155077154594671,0.033427016642409824,-0.16369148391060806,0.052515788312932576
2018-06-30,0.03252154803727758,-0.017235179295059022,0.08913812749014072,0.12868118384361016,0.11447045000490651,0.20059864505233338,0.006012893505090822,0.03817079950424618,0.01963407732300121,0.02728191398510138,-0.7327887751677525
2018-07-31,0.032521548037280246,-0.001525237105757582,-0.08913812749014072,-0.03509486832098463,0.0,0.05367878318652397,-0.05319098100656672,0.04584721490270294,0.025573385713208274,0.1500505269180571,-0.43607014629894436
2018-08-31,0.008246898437396455,0.012862832925221834,0.0,-0.10528460496295367,-0.4578818000196182,0.18617247207095633,-0.030526997795072064,0.03873420613899603,0.023953574334062033,-0.1364095699255068,0.13943591147023682
2018-09-30,0.00824689843739379,0.003558886580098952,-0.044569063745070636,0.046793157761312765,0.2289409000098051,-0.003535573700266248,0.20258825809457182,0.0004225549760620284,0.005841138003592761,0.2591781828584623,0.173261863733213
2018-10-31,0.008246898437396455,0.0036097278169607283,0.044569063745070636,0.2339657888065636,0.11447045000490659,-0.030684650581142003,0.21785175699210868,0.03281843647413152,0.04098613641176502,0.13640956992550657,0.1727634703295437
2018-11-30,0.024665730124729834,-0.039046069907390846,0.0,-0.26906065712754756,0.0,-0.02252960467395959,-0.12904594522462487,0.032748010644787606,0.031463608910109575,-0.1909733978957091,-1.4615864228623203
2018-12-31,0.024665730124729723,0.017845274137362144,0.0445690637450703,0.07018973664196815,0.11447045000490651,-0.02356188896600897,0.06799194963448074,0.13000608096833843,-0.05345377551187058,-0.43651062376162064,0.04439106003339033
2019-01-31,0.024665730124729723,-0.011286754582605474,0.044569063745070414,0.07018973664196992,0.1144704500049066,-0.15499748645108946,-0.4051765161891452,0.012606223452510612,0.018799629036773347,-0.08184574195530403,1.4571433392506103
2019-02-28,0.030753679684581203,0.03319932766865474,-0.08913812749014072,-0.15207776272426687,0.0,-0.11682877475259268,-0.14939727708800676,0.031057790740539493,0.011731361200493007,0.13640956992550668,0.662915060466702
2019-03-31,0.03075367968457854,0.014032181372967634,0.0,0.011698289440327692,-0.1144704500049066,0.021755391454923,0.3538356562610684,0.006056621323552336,0.058853146775695975,-0.4365106237616207,0.40404301412871524
2019-04-30,0.030753679684581092,0.006558519554758002,-0.08913812749014127,8.881784197001252e-16,-0.11447045000490651,-0.13352597317648218,-0.38621277513463037,-0.022606691219305253,0.01904505500331166,0.136409569925506,-0.09894824760732346
2019-05-31,0.040941424399125736,-0.04728235027848271,0.044569063745070636,-0.04679315776131343,0.0,0.04980771709134191,0.3825125329776523,0.002042349050966341,0.024297170687214042,-0.5047154087243735,-0.9045419330762409
2019-06-30,0.04094142439912607,-0.010676659740301131,-0.044569063745070636,0.023396578880655827,0.11447045000490651,0.004438822455809399,-0.020813862133004846,0.018733270605404306,0.02675143035258909,-0.1909733978957093,-0.5512572534805127
2019-07-31,0.040941424399125736,0.03340269261608875,0.044569063745070636,0.03509486832098663,0.1144704500049066,-0.10106063219155204,-0.059666404781278715,0.02147987794980688,0.03519408360147913,0.027281913985101325,0.4204667104968634
